source_organisation,dataset,period,sheet_name,column_position,original_column_name,inferred_role,example_value,notes
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,27,"Personal Care, Social Protection And Miscellaneous Goods And Services",unknown,3.29,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,28,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,29,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,30,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,31,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,32,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,33,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2,34,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),1,,unknown,Weights,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),2,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),3,All Items,price,999.9999999999999,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),4,All Items,price,100,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),5,All Items less Farm Produce.,price,513.1043122747834,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),6,All Items Less Farm Produce,price,73.41,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),7,All Items less Farm Produce. and Energy,price,405.55493225171676,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),8,Core Index (All Items Less Farm Produce And Energy),price,66.99,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),9,Imported Food,price,132.8786430845212,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),10,Imported Food,price,17.33,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),11,Food,price,507.0588900812485,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),12,Food,price,27.98,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),13,Farm Produce,price,26.61,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),14,Energy,price,6.42,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),15,Services,price,37.55,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),16,Goods,price,62.48,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),17,Food &  Non Alcoholic Bev.,price,518.0035159781029,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),18,Food And Non-Alcoholic Beverages,price,40.02,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),19,Alcoholic Beverage. Tobacco and Kola,unknown,10.870023422874887,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),20,"Alcoholic Beverages, Tobacco And  Narcotics",unknown,0.37,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),21,Clothing and Footwear,unknown,76.50177479764076,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),22,Clothing And Footwear,unknown,5.04,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),23,"Housing Water, Electricity. Gas and Other  Fuel",price,167.3417670918405,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),24,"Housing, Water, Electricity, Gas And Other Fuels",price,8.42,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),25,Furnishings & Household Equipment Maintenance.,unknown,50.30429132112485,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),26,"Furnishings, Household Equipment And Routine Household Maintenance",unknown,2.96,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),27,Health.,unknown,30.041719595344983,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),28,Health.,unknown,6.06,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),29,Transport,unknown,65.08383943029551,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),30,Transport,unknown,10.66,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),31,Communication,unknown,6.798146513600633,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),32,Information And Communication,unknown,3.29,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),33,Recreation & Culture.,unknown,6.8692556920957415,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),34,"Recreation, Sport And Culture",unknown,0.31,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),35,Education,unknown,39.43545584224773,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),36,Education Services,unknown,6.2,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),37,Restaurant &  Hotels,unknown,12.116896655754124,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),38,Restaurants And Accomodation Services,unknown,12.92,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),39,Insurance and Financial Services,unknown,0.47,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),40,Miscellaneous Goods & Services,unknown,16.633313659077338,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),41,"Personal Care, Social Protection And Miscellaneous Goods And Services",unknown,3.29,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),42,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),43,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),44,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),45,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),46,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),47,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),48,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),49,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),50,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),51,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),52,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),53,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),54,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),55,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),56,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),57,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),58,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),59,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),60,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),61,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),62,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),63,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),64,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table2 (2),65,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,1,,unknown,Weights,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,2,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,3,All Items,price,70.6231,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,4,All Items Less Farm Produce,price,53.3066,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,5,Core Index (All Items Less Farm Produce And Energy),price,48.31903,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,6,Imported Food,price,11.22541,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,7,Food,price,18.64926,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,8,Farm Produce,price,17.34714,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,9,Energy,price,4.987569,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,10,Services,price,28.35985,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,11,Goods,price,42.29389,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,12,Food And Non-Alcoholic Beverages,price,26.7595,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,13,"Alcoholic Beverages, Tobacco And  Narcotics",unknown,0.254247,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,14,Clothing And Footwear,unknown,3.333754,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,15,"Housing, Water, Electricity, Gas And Other Fuels",price,7.213081,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,16,"Furnishings, Household Equipment And Routine Household Maintenance",unknown,1.984745,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,17,Health.,unknown,3.459399,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,18,Transport,unknown,7.946328,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,19,Information And Communication,unknown,2.530358,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,20,"Recreation, Sport And Culture",unknown,0.254938,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,21,Education Services,unknown,5.112391,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,22,Restaurants And Accomodation Services,unknown,9.216351,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,23,Insurance and Financial Services,unknown,0.34374,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,24,"Personal Care, Social Protection And Miscellaneous Goods And Services",unknown,2.21427,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,25,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,26,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,27,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,28,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,29,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,30,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3,31,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),1,,unknown,Weights,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),2,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),3,All Items,price,999.9999999999998,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),4,All Items,price,70.6231,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),5,All Items less Farm Produce.,price,552.6438747349832,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),6,All Items Less Farm Produce,price,53.3066,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),7,All Items less Farm Produce. and Energy,price,418.66977694768946,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),8,Core Index (All Items Less Farm Produce And Energy),price,48.31903,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),9,Imported Food,price,155.45143810593527,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),10,Imported Food,price,11.22541,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),11,Food,price,476.8847287905714,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),12,Food,price,18.64926,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),13,Farm Produce,price,17.34714,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),14,Energy,price,4.987569,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),15,Services,price,28.35985,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),16,Goods,price,42.29389,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),17,Food &  Non Alcoholic Bev.,price,490.58603344696826,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),18,Food And Non-Alcoholic Beverages,price,26.7595,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),19,Alcoholic Beverage. Tobacco and Kola,unknown,11.185908197369981,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),20,"Alcoholic Beverages, Tobacco And  Narcotics",unknown,0.254247,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),21,Clothing and Footwear,unknown,65.50403131243718,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),22,Clothing And Footwear,unknown,3.333754,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),23,"Housing Water, Electricity. Gas and Other  Fuel",price,191.5102585444788,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),24,"Housing, Water, Electricity, Gas And Other Fuels",price,7.213081,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),25,Furnishings & Household Equipment Maintenance.,unknown,49.80621275080386,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),26,"Furnishings, Household Equipment And Routine Household Maintenance",unknown,1.984745,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),27,Health.,unknown,27.401177978203123,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),28,Health.,unknown,3.459399,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),29,Transport,unknown,74.5434081193025,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),30,Transport,unknown,7.946328,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),31,Communication,unknown,10.142667529244841,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),32,Information And Communication,unknown,2.530358,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),33,Recreation & Culture.,unknown,7.135934731470604,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),34,"Recreation, Sport And Culture",unknown,0.254938,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),35,Education,unknown,40.046464015609814,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),36,Education Services,unknown,5.112391,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),37,Restaurant &  Hotels,unknown,14.485013990566927,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),38,Restaurants And Accomodation Services,unknown,9.216351,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),39,Insurance and Financial Services,unknown,0.34374,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),40,Miscellaneous Goods & Services,unknown,17.652889383544117,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),41,"Personal Care, Social Protection And Miscellaneous Goods And Services",unknown,2.21427,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),42,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),43,Month-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),44,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),45,Year-on (%),date,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),46,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),47,12-month average (%),percentage,,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),48,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),49,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),50,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (2),51,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),1,,unknown,Weights,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),2,,unknown,,blank header cell
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),3,All Items,price,999.9999999999998,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),4,All Items,price,70.6231,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),5,All Items less Farm Produce.,price,552.6438747349832,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),6,All Items Less Farm Produce,price,53.3066,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),7,All Items less Farm Produce. and Energy,price,418.66977694768946,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),8,Core Index (All Items Less Farm Produce And Energy),price,48.31903,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),9,Imported Food,price,155.45143810593527,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),10,Imported Food,price,11.22541,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),11,Food,price,476.8847287905714,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),12,Food,price,18.64926,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),13,Farm Produce,price,17.34714,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),14,Energy,price,4.987569,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),15,Services,price,28.35985,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),16,Goods,price,42.29389,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),17,Food &  Non Alcoholic Bev.,price,490.58603344696826,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),18,Food And Non-Alcoholic Beverages,price,26.7595,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),19,Alcoholic Beverage. Tobacco and Kola,unknown,11.185908197369981,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),20,"Alcoholic Beverages, Tobacco And  Narcotics",unknown,0.254247,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),21,Clothing and Footwear,unknown,65.50403131243718,
NBS,NBS Consumer Price Index and Inflation,2026-02,Table3 (3),22,Clothing And Footwear,unknown,3.333754,
