date,jurisdiction,metric_code,value,in_primary_window
2025-10-01,Abia,CPI_ALL_ITEMS_MOM_PCT,-0.0159504481046468,True
2025-10-01,Abuja,CPI_ALL_ITEMS_MOM_PCT,0.9547516384558604,True
2025-10-01,Adamawa,CPI_ALL_ITEMS_MOM_PCT,-3.1018198930198797,True
2025-10-01,Akwa Ibom,CPI_ALL_ITEMS_MOM_PCT,-0.9473808308926976,True
2025-10-01,Anambra,CPI_ALL_ITEMS_MOM_PCT,4.89747237968308,True
2025-10-01,Bauchi,CPI_ALL_ITEMS_MOM_PCT,1.5533948109193148,True
2025-10-01,Bayelsa,CPI_ALL_ITEMS_MOM_PCT,-0.1859515291073705,True
2025-10-01,Benue,CPI_ALL_ITEMS_MOM_PCT,1.1387189306458794,True
2025-10-01,Borno,CPI_ALL_ITEMS_MOM_PCT,0.4715943161583027,True
2025-10-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,-0.0531970666276464,True
2025-10-01,Delta,CPI_ALL_ITEMS_MOM_PCT,2.4158152171418266,True
