release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-07-01,2024-07-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,782.4166666666666,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,33,2,B33
2025-07-01,2024-07-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,684.5454545454545,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,34,2,B34
2025-07-01,2024-07-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,750,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,35,2,B35
2025-07-01,2024-07-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,826.5454545454545,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,36,2,B36
2025-07-01,2024-07-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,800.8815789473684,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,37,2,B37
2025-07-01,2024-07-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,797.1428571428571,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,38,2,B38
2025-07-01,2024-07-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,770.5418841255301,NGN per litre,2024-07-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,39,2,B39
2025-07-01,2025-06-01,STATE,Abia,Abia,Abia,South East,FALSE,1041.28375,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,2,3,C2
2025-07-01,2025-06-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1050.36,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,3,3,C3
2025-07-01,2025-06-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1083.4,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,4,3,C4
2025-07-01,2025-06-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1033.4087499999998,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,5,3,C5
2025-07-01,2025-06-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1088.1952092,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,6,3,C6
2025-07-01,2025-06-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1055.342034,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,7,3,C7
2025-07-01,2025-06-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1006,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,8,3,C8
2025-07-01,2025-06-01,STATE,Benue,Benue,Benue,North Central,FALSE,1016.07692307692,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,9,3,C9
2025-07-01,2025-06-01,STATE,Borno,Borno,Borno,North East,FALSE,1034.9333333333334,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,10,3,C10
2025-07-01,2025-06-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1025.55375,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,11,3,C11
2025-07-01,2025-06-01,STATE,Delta,Delta,Delta,South South,FALSE,1067.3394,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,12,3,C12
2025-07-01,2025-06-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1043.9625445142858,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,13,3,C13
2025-07-01,2025-06-01,STATE,Edo,Edo,Edo,South South,FALSE,1020,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,14,3,C14
2025-07-01,2025-06-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1001.1949177999999,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,15,3,C15
2025-07-01,2025-06-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1054.5901666666666,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,16,3,C16
2025-07-01,2025-06-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,990,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,17,3,C17
2025-07-01,2025-06-01,STATE,Imo,Imo,Imo,South East,FALSE,987.8571428571429,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,18,3,C18
2025-07-01,2025-06-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1107.5163613,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,19,3,C19
2025-07-01,2025-06-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1064.7871128,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,20,3,C20
2025-07-01,2025-06-01,STATE,Kano,Kano,Kano,North West,FALSE,1015.1232584615384,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,21,3,C21
2025-07-01,2025-06-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1003.48375,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,22,3,C22
2025-07-01,2025-06-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1052.139656425,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,23,3,C23
2025-07-01,2025-06-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,986.6666666666666,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,24,3,C24
2025-07-01,2025-06-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1031.216675835,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,25,3,C25
2025-07-01,2025-06-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1100.289476,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,26,3,C26
2025-07-01,2025-06-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,992,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,27,3,C27
2025-07-01,2025-06-01,STATE,Niger,Niger,Niger,North Central,FALSE,1067.4075,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,28,3,C28
2025-07-01,2025-06-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1012.5,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,29,3,C29
2025-07-01,2025-06-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1104.8042590666666,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,30,3,C30
2025-07-01,2025-06-01,STATE,Osun,Osun,Osun,South West,FALSE,1060.5752577777776,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,31,3,C31
2025-07-01,2025-06-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1038.005678627451,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,32,3,C32
2025-07-01,2025-06-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1009.0518312795,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,33,3,C33
2025-07-01,2025-06-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,994.3222222222222,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,34,3,C34
2025-07-01,2025-06-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1100,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,35,3,C35
2025-07-01,2025-06-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1006.6,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,36,3,C36
2025-07-01,2025-06-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,950.6,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,37,3,C37
2025-07-01,2025-06-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1096.81125,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,38,3,C38
2025-07-01,2025-06-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1037.6594291327074,NGN per litre,2025-06-01,FALSE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,39,3,C39
2025-07-01,2025-07-01,STATE,Abia,Abia,Abia,South East,FALSE,1025.75,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,2,4,D2
2025-07-01,2025-07-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1033.6933333333334,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,3,4,D3
2025-07-01,2025-07-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1063.4,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,4,4,D4
2025-07-01,2025-07-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1033.4087499999998,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,5,4,D5
2025-07-01,2025-07-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1016.5285425333332,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,6,4,D6
2025-07-01,2025-07-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1030.342034,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,7,4,D7
2025-07-01,2025-07-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1006,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,8,4,D8
2025-07-01,2025-07-01,STATE,Benue,Benue,Benue,North Central,FALSE,1021.0769230769231,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,9,4,D9
2025-07-01,2025-07-01,STATE,Borno,Borno,Borno,North East,FALSE,1034.9333333333334,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,10,4,D10
2025-07-01,2025-07-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1013.05375,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,11,4,D11
2025-07-01,2025-07-01,STATE,Delta,Delta,Delta,South South,FALSE,1047.1994,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,12,4,D12
2025-07-01,2025-07-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1043.9625445142858,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,13,4,D13
2025-07-01,2025-07-01,STATE,Edo,Edo,Edo,South South,FALSE,1020,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,14,4,D14
2025-07-01,2025-07-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1001.1949177999999,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,15,4,D15
2025-07-01,2025-07-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1054.5901666666666,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,16,4,D16
2025-07-01,2025-07-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,990,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,17,4,D17
2025-07-01,2025-07-01,STATE,Imo,Imo,Imo,South East,FALSE,987.8571428571429,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,18,4,D18
2025-07-01,2025-07-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1107.5163613,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,19,4,D19
2025-07-01,2025-07-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1045.2271128,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,20,4,D20
2025-07-01,2025-07-01,STATE,Kano,Kano,Kano,North West,FALSE,1005.5078738461538,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,21,4,D21
2025-07-01,2025-07-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1042.1712499999999,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,22,4,D22
2025-07-01,2025-07-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1065.8896564249999,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,23,4,D23
2025-07-01,2025-07-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,986.6666666666666,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,24,4,D24
2025-07-01,2025-07-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1031.216675835,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,25,4,D25
2025-07-01,2025-07-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1100.289476,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,26,4,D26
2025-07-01,2025-07-01,STATE,Nasarawa,Nassarawa,Nasarawa,North Central,FALSE,992,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,27,4,D27
2025-07-01,2025-07-01,STATE,Niger,Niger,Niger,North Central,FALSE,1055.125,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,28,4,D28
2025-07-01,2025-07-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1000,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,29,4,D29
2025-07-01,2025-07-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1007.0061110666667,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,30,4,D30
2025-07-01,2025-07-01,STATE,Osun,Osun,Osun,South West,FALSE,1039.92869,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,31,4,D31
2025-07-01,2025-07-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1038.005678627451,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,32,4,D32
2025-07-01,2025-07-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1019.0518312794999,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,33,4,D33
2025-07-01,2025-07-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,994.3222222222222,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,34,4,D34
2025-07-01,2025-07-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1100,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,35,4,D35
2025-07-01,2025-07-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1036.6,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,36,4,D36
2025-07-01,2025-07-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,950.6,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,37,4,D37
2025-07-01,2025-07-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,884.6257875,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,38,4,D38
2025-07-01,2025-07-01,ZONE,North Central,North Central,,North Central,TRUE,1019.8329185987748,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,3,7,G3
2025-07-01,2025-07-01,ZONE,North East,North East,,North East,TRUE,1017.6458945555556,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,4,7,G4
2025-07-01,2025-07-01,ZONE,North West,North West,,North West,TRUE,1035.848291695879,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,7,7,G7
2025-07-01,2025-07-01,ZONE,South East,South East,,South East,TRUE,1025.7376793142857,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,2,7,G2
2025-07-01,2025-07-01,ZONE,South South,South South,,South South,TRUE,1018.9973537037035,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,5,7,G5
2025-07-01,2025-07-01,ZONE,South West,South West,,South West,TRUE,1031.0708122490196,NGN per litre,Average Price,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,6,7,G6
2025-07-01,2025-07-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1024.9930062617211,NGN per litre,2025-07-01,TRUE,,1,PMS_Report_JULY_2025.zip,Fuel_Report_July_2025.xlsx,Fuel JULY 2025,39,4,D39
2025-08-01,2024-08-01,STATE,Abia,Abia,Abia,South East,FALSE,887.7230788010818,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,3,2,B3
2025-08-01,2024-08-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,705.25,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,4,2,B4
2025-08-01,2024-08-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,879.5555419921875,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,5,2,B5
2025-08-01,2024-08-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,681.4285714285714,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,6,2,B6
2025-08-01,2024-08-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,883.7304207938058,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,7,2,B7
2025-08-01,2024-08-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,935.7142857142857,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,8,2,B8
2025-08-01,2024-08-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,680,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,9,2,B9
2025-08-01,2024-08-01,STATE,Benue,Benue,Benue,North Central,FALSE,941.2422318892045,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,10,2,B10
2025-08-01,2024-08-01,STATE,Borno,Borno,Borno,North East,FALSE,893.2916666666666,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,11,2,B11
2025-08-01,2024-08-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,672,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,12,2,B12
2025-08-01,2024-08-01,STATE,Delta,Delta,Delta,South South,FALSE,667.5,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,13,2,B13
2025-08-01,2024-08-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,863.3142961774554,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,14,2,B14
2025-08-01,2024-08-01,STATE,Edo,Edo,Edo,South South,FALSE,676.25,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,15,2,B15
2025-08-01,2024-08-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,830.8333333333334,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,16,2,B16
2025-08-01,2024-08-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,871.8877270507812,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,17,2,B17
2025-08-01,2024-08-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,925,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,18,2,B18
2025-08-01,2024-08-01,STATE,Imo,Imo,Imo,South East,FALSE,891.9272682883523,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,19,2,B19
2025-08-01,2024-08-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,902.6666666666666,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,20,2,B20
2025-08-01,2024-08-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,887.0555555555555,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,21,2,B21
2025-08-01,2024-08-01,STATE,Kano,Kano,Kano,North West,FALSE,881.4285714285714,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,22,2,B22
2025-08-01,2024-08-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,781.25,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,23,2,B23
2025-08-01,2024-08-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,808.6666666666666,NGN per litre,2024-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS AUGUST 2025.xlsx,PMS AUGUST 2025,24,2,B24
